"id","title","value","link","group"
"995","Schwerwiegende Nebenwirkungen nach Impfungen steigen in der Schweiz um den Faktor siebenunddreissig gegenüber 2019","1","https://corona-transition.org/schwerwiegende-nebenwirkungen-nach-impfungen-steigen-in-der-schweiz-um-den","Corona Transition"
"996","Spital Schwyz setzt Test-Verweigerin in Wehen vor Tür","1","https://insideparadeplatz.ch/2021/02/10/spital-schwyz-setzt-test-gegnerin-in-wehen-vor-tuer/","In$ide Paradeplatz"
"997","Vaxzevria (previously COVID-19 Vaccine AstraZeneca) - European Medicines Agency","1","https://www.ema.europa.eu/en/medicines/human/EPAR/vaxzevria-previously-covid-19-vaccine-astrazeneca","European Medicines Agency"
"998","Vorbildlicher Akt richterlicher Souveränität: Lockdown gecrashed","1","https://www.achgut.com/artikel/ein_vorbildlicher_akt_richterlicher_souveraenitaet_lockdown_gecrashed","Achgut.com"
"999","Coronavirus: Oberster Impf-Chef irritiert mit Prognosen","1","https://www.nau.ch/news/schweiz/coronavirus-oberster-impf-chef-irritiert-mit-prognosen-65902565","Nau"
"1000","Neurobiologe: Unterdrückte Bedürfnisse verändern das Gehirn von Kindern","1","https://web.archive.org/web/20210130120416/https://www.deutschlandfunk.de/schulschliessungen-kontaktbeschraenkungen-co-neurobiologe.2850.de.html?drn%3Anews_id=1219949","Deutschlandfunk"
"1001","Covid 19: die Infantilisierung der Gesellschaft","1","https://vera-lengsfeld.de/2021/01/11/covid-19-die-infantilisierung-der-gesellschaft/","Vera Lengsfeld"
"1002","Kritiker müssen zum Schweigen gebracht werden, damit Milliardäre von der Pandemie profitieren können","1","https://corona-transition.org/kritiker-mussen-zum-schweigen-gebracht-werden-damit-milliardare-von-der","Corona Transition"
"1003","Corona - Die eingesperrten Alten","1","","arte"
"1004","Dr. Pürner im Interview: Epidemiologe fordert Aufhebung sämtlicher Corona-Maßnahmen","1","https://www.epochtimes.de/politik/deutschland/dr-puerner-im-interview-epidemiologe-fordert-aufhebung-saemtlicher-corona-massnahmen-a3468323.html","Epoch Times"
"1005","Die Todesfälle nach Impfung sind in den USA seit Jahresbeginn um das Fünfzigfache gestiegen","1","https://corona-transition.org/die-todesfalle-nach-impfung-sind-in-den-usa-seit-jahresbeginn-um-das","Corona Transition"
"1006","Das Pionier-Urteil","1","https://www.rubikon.news/artikel/das-pionier-urteil","Rubikon"
"1007","Die Corona-Vergangenheitsbewältigung wird kommen – und viele kalt erwischen","1","https://reitschuster.de/post/die-corona-vergangenheitsbewaeltigung-wird-kommen-und-viele-kalt-ueberraschen/","reitschuster"
"1008","Studie mit einem Medikament gegen ""erwartete"" schwere Corona-Impfschäden","1","https://2020news.de/studie-mit-einem-medikament-gegen-erwartete-schwere-corona-impfschaeden/","2020 News"
"1009","Vom BAG erlaubt! 10-Jährige dürfen ohne Erlaubnis impfen","1","https://linth24.ch/articles/66830-vom-bag-erlaubt-10-jaehrige-duerfen-ohne-erlaubnis-impfen","linth24"
"1010","Es braucht endlich Führungskräfte im Bundesrat","1","https://www.dieostschweiz.ch/artikel/es-braucht-endlich-fuehrungskraefte-im-bundesrat--PJnErPA","Die Ostschweiz"
"1011","Die Funktion von T-Zellen und Antikörpern im Immunsystem","1","https://tkp.at/2021/04/06/die-funktion-von-t-zellen-und-antikoerpern-im-immunsystem/","tp - Science & Technology"
"1012","„Das SARS-CoV-2-Spike-Protein ist zytotoxisch, das ist eine Tatsache“","1","https://reitschuster.de/post/das-sars-cov-2-spike-protein-ist-zytotoxisch-das-ist-eine-tatsache/","reitschuster"
"1013","Ein Frühling der Unruhen in Sicht?","1","https://corona-transition.org/ein-fruhling-der-unruhen-in-sicht","Corona Transition"
"1014","Weiteres Familiengericht untersagt die Masken","1","https://2020news.de/weiteres-familiengericht-untersagt-die-masken/","2020 News"
"1015","BAG begründet Rechtsungleichheit zwischen Geimpften und Ungeimpften mit Studien, die wissenschaftlichen Standards nicht genügen","1","https://corona-transition.org/bag-begrundet-rechtsungleichheit-zwischen-geimpften-und-ungeimpften-mit-studien","Corona Transition"
"1016","Das neue Infektionsschutzgesetz könnte verfassungswidrig sein","1","https://www.nzz.ch/international/das-neue-infektionsschutzgesetz-koennte-verfassungswidrig-sein-ld.1612920","NZZ"
"1017","Kinder, Babys ab 6 Monaten werden bald geimpft: Ist der Wahnsinn noch zu stoppen?","1","https://www.wochenblick.at/kinder-babys-ab-6-monaten-werden-bald-geimpft-ist-der-wahnsinn-noch-zu-stoppen/","Wochenblick"
"1018","BioNTech-Pfizer: Bis zu 84 Prozent Nebenwirkungen – Gesichtslähmung bei vier Testpersonen","1","https://www.epochtimes.de/gesundheit/biontech-pfizer-bis-zu-84-prozent-nebenwirkungen-gesichtslaehmung-bei-vier-testpersonen-a3401040.html","Epoch Times"
"1019","Covid-19: Doch ein Leben lang immun nach einer Infektion?","1","https://www.medinside.ch/de/post/covid-19-doch-ein-leben-lang-immun-nach-infektion","medinside.ch"
"1020","Astra Zeneca: Immer mehr Länder verhängen Impfstopp","1","https://www.medinside.ch/de/post/astra-zenca-immer-mehr-laender-verhaengen-impfstopp","medinside.ch"
"1021","Professor Peter McCulloch über Behandlung von Covid und Impfungen","1","https://tkp.at/2021/05/20/professor-peter-mcculloch-ueber-behandlung-von-covid-und-impfungen/","tp - Science & Technology"
"1022","Berliner Richter reicht Verfassungsbeschwerde in Karlsruhe gegen deutsche Pandemie-Politik ein","1","https://de.rt.com/inland/114299-berliner-richter-reicht-verfassungsbeschwerde-in-karlsruhe-ein/","RT DE"
"1023","#NoLiestal zeigt: Linke Demonstranten können sich immer auf SRF verlassen – selbst wenn sie gegen eine Demo demonstrieren","1","https://www.weltwoche-daily.ch/beitrag/nolistal-zeigt-linke-demonstranten-koennen-sich-immer-auf-srf-verlassen-selbst-wenn-sie-gegen-eine-demo-demonstrieren/","Weltwoche daily"
"1024","Stirbt ein Patient nach einer Covid-Impfung, war es ein natürlicher Tod. Bei Corona-Toten differenziert man weniger genau. ","1","https://www.weltwoche-daily.ch/beitrag/stirbt-ein-patient-nach-einer-covid-impfung-war-es-ein-natuerlicher-tod-bei-corona-toten-differenziert-man-weniger-genau/","Weltwoche daily"
"1025","Schon fast ein Genozid: Lockdowns führen laut Oxfam bis zu 12.000 Hungertoten pro Tag zusätzlich","1","https://www.epochtimes.de/meinung/gastkommentar/schon-fast-ein-genozid-lockdowns-fuehren-laut-oxfam-bis-zu-12-000-hungertoten-pro-tag-zusaetzlich-a3443408.html","Epoch Times"
"1026","Vorsorge-Röntgen zeigt bei geimpften Frauen Brustkrebs-Symptome","1","https://www.wochenblick.at/vorsorge-roentgen-zeigt-bei-geimpften-frauen-brustkrebs-symptome/","Wochenblick"
"1027","Neuer Leak: Die Umsetzung des Panikpapiers","1","https://2020news.de/neuer-leak-die-umsetzung-des-panikpapiers/","2020 News"
"1028","""Ich habe die Schnauze voll"" – Arzt rechnet mit Corona-Politik ab","1","https://reitschuster.de/post/ich-habe-die-schnauze-voll-arzt-rechnet-mit-corona-politik-ab/","reitschuster"
"1029","Mehr als 370.000 Unterschriften bei Petition gegen Corona-Impfpflicht für Kinder","1","https://de.rt.com/inland/117441-mehr-als-350000-unterschriften-bei/","RT DE"
"1030","Die verblüffenden Parallelen zwischen Corona und dem Klima","1","https://www.dieostschweiz.ch/artikel/die-verblueffenden-parallelen-zwischen-corona-und-dem-klima-8kLX4gQ","Die Ostschweiz"
"1031","Sind die neuen Virus-Varianten gefährlicher und gibt es Immunevasion?","1","https://tkp.at/2021/03/14/sind-die-neuen-virus-varianten-gefaehrlicher-und-gibt-es-immunevasion/","tp - Science & Technology"
"1032","Die große Umkehrung","1","https://www.rubikon.news/artikel/die-grosse-umkehrung","Rubikon"
"1033","Studie zum Ursprung der Coronavirus-Pandemie veröffentlicht","1","https://www.uni-hamburg.de/newsroom/presse/2021/pm8.html","Universität Hamburg"
"1034","Verschärfte Fakten für den Unlock","1","https://www.achgut.com/artikel/verschaerfte_fakten_fuer_den_unlock","Achgut.com"
"1035","Streit zwischen Peru und Pfizer: Pharmariese will rechtliche Immunität im Fall von Nebenwirkungen","1","https://de.rt.com/amerika/111421-streit-zwischen-peru-und-pfizer/","RT DE"
"1036","Die Pandemie an Universitäten: „Ich kann meinen Mund nicht mehr halten, ohne daran zu erkranken“","1","https://reitschuster.de/post/die-pandemie-an-universitaetenich-kann-meinen-mund-nicht-mehr-halten-ohne-daran-zu-erkranken/","reitschuster"
"1037","Wenn die Willkür regiert: Zürcher Gesundheitsdirektion stiftet Ärzte zur Denunziation an","1","https://corona-transition.org/wenn-die-willkur-regiert-zurcher-gesundheitsdirektion-stiftet-arzte-zur","Corona Transition"
"1038","Kinder sind besonders in Gefahr","1","https://corona-transition.org/kinder-sind-in-gefahr","Corona Transition"
"1039","Is a Mask That Covers the Mouth and Nose Free from Undesirable Side Effects in Everyday Use and Free of Potential Hazards?","1","https://www.mdpi.com/1660-4601/18/8/4344/htm","MDPI"
"1040","Was wirklich hinter der «wissenschaftlichen Task Force» steckt","1","https://www.dieostschweiz.ch/artikel/was-wirklich-hinter-der-wissenschaftlichen-task-force-steckt-zz96VxQ","Die Ostschweiz"
"1041","Urteil aus Weimar: Lockdown im März 2020 war keine “vertretbare Entscheidung”","1","https://www.tichyseinblick.de/daili-es-sentials/weiteres-urteil-weimar-lockdown-maerz-2020/","Tichys Einblick"
"1042","lockdown1","1","","lockdown1"
"1043","Drama auf den Seychellen: Corona-Zahlen explodieren - vor allem unter Geimpften","1","https://report24.news/drama-auf-den-seychellen-corona-zahlen-explodieren-vor-allem-unter-geimpften/","Report24"
"1044","Corona: EU kauft bis zu 1,8 Milliarden weitere Biontech-Impfdosen","1","https://www.welt.de/politik/ausland/article230976737/Corona-EU-kauft-bis-zu-1-8-Milliarden-weitere-Biontech-Impfdosen.html","Die Welt"
"1045","Maskenpflicht-Verlängerung: Eltern reagieren mit Unverständnis auf den Entscheid","1","https://www.kinder-maskenpetition.ch/post/maskenpflicht-verl%C3%A4ngerung-eltern-reagieren-mit-unverst%C3%A4ndnis-auf-den-entscheid","Kinder-Maskenpetition"
"1046","Geimpft ohne Zulassung: Impf-Nebenwirkungen bei Neugeborenen und Kindern","1","https://www.epochtimes.de/gesundheit/geimpft-ohne-zulassung-impf-nebenwirkungen-bei-neugeborenen-und-kindern-a3476899.html","Epoch Times"
"1047","Zusammenhang ""unwahrscheinlich"": Zehn Todesfälle nach Corona-Impfung werden untersucht","1","https://de.rt.com/inland/111848-zusammenhang-unwahrscheinlich-zehn-todesfalle-nach/","RT DE"
"1048","Myokarditis und  Perimyokarditis: Risse im Marmor des Impf-Tempels","1","https://sciencefiles.org/2021/06/11/myokarditis-und-perimyokarditis-risse-im-marmor-des-impf-tempels/","ScienceFiles"
"1049","Depressiv, vernachlässigt, suizidgefährdet: Kinder- und Jugend-Psychiatrien laufen über","1","https://de.rt.com/meinung/117883-depressiv-vernachlaessigt-suizidgefaehrdet-kinder-jugendpsychiater-laufen-ueber/","RT DE"
"1050","Die Bundesregierung hält Daten zur Fehlerquote der PCR-Tests zurück - Gesetzeswidrig","1","https://corona-blog.net/die-bundesregierung-haelt-daten-zur-fehlerquote-der-pcr-tests-zurueck-gesetzeswidrig/","corona-blog.net"
"1051","Ungeklärtes zur Covid-19-Impfung","1","https://insideparadeplatz.ch/2021/02/09/zentrale-fragen-zur-covid-19-impfung-ungeklaert/","In$ide Paradeplatz"
"1052","BioNTech/Pfizer-Impfstoff: Fehlende Evidenz für Wirksamkeit bei älteren Menschen","1","https://de.rt.com/inland/112148-biontechpfizer-impfstoff-fehlende-evidenz-fur/","RT DE"
"1053","In Brasilien sterben sehr viele Menschen – aber woran?","1","https://corona-transition.org/in-brasilien-sterben-sehr-viele-menschen-aber-an-was","Corona Transition"
"1054","Hunderte Menschen nach COVID-19-Impfung in der Notaufnahme","1","https://www.epochtimes.de/gesundheit/hunderte-nach-corona-impfung-in-notaufnahme-impfstoff-183-mal-mehr-reaktionen-a3418042.html","Epoch Times"
"1055","Schweden: Mehr als 30.000 Fälle von Nebenwirkungen bei Corona-Impfungen gemeldet","1","https://de.rt.com/europa/117431-schweden-mehr-als-30000-falle/","RT DE"
"1056","Die «Ärzte mit Blick aufs Ganze» weisen dem Bundesrat einen goldenen Mittelweg","1","https://corona-transition.org/die-arzte-mit-blick-aufs-ganze-weisen-dem-bundesrat-einen-goldenen-mittelweg","Corona Transition"
"1057","2.707 Menschen nach Impfung an Covid-19 gestorben","1","https://reitschuster.de/post/2-707-menschen-nach-impfung-an-covid-19-gestorben/","reitschuster"
"1058","Lieber ein Ende mit Schrecken als ein Schrecken ohne Ende","1","https://www.dieostschweiz.ch/artikel/lieber-ein-ende-mit-schrecken-als-ein-schrecken-ohne-ende-a3g7N4G","Die Ostschweiz"
"1059","Verstoßen die COVID-19-Impfungen bei Kindern gegen den Nürnberger Kodex?","1","https://kenfm.de/verstossen-die-covid-19-impfungen-bei-kindern-gegen-den-nuernberger-kodex-von-bernhard-loyen/","kenFM"
"1060","«Uns Kindern geht es nicht gut!»","1","https://www.dieostschweiz.ch/artikel/uns-kindern-geht-es-nicht-gut-KvYMpz6","Die Ostschweiz"
"1061","Die Briefe von Frau Vetsch an den Bundesrat werden nun nur noch «abgelegt»","1","https://www.dieostschweiz.ch/artikel/die-briefe-von-frau-vetsch-an-den-bundesrat-werden-nun-nur-noch-abgelegt-mmajAX1","Die Ostschweiz"
"1062","Mr. Corona: Fallzahlen Quatsch – nur Übersterblichkeit zählt","1","https://linth24.ch/articles/64601-mr-corona-fallzahlen-quatsch-nur-uebersterblichkeit-zaehlt","linth24"
"1063","Bereits 24 US-Bundesstaaten ohne Maskenzwang und 12 mit Verbot vom Impfpass","1","https://tkp.at/2021/04/22/bereits-24-us-bundesstaaten-ohne-maskenzwang-und-12-mit-verbot-vom-impfpass/","tp - Science & Technology"
"1064","«Unglaublich, was sich Regierungsverantwortliche erlauben»","1","https://zueriost.ch/news/2021-03-15/unglaublich-was-sich-regierungsverantwortliche-erlauben","züriost"
"1065","Organisierter Ruin heisst neuerdings «Planungssicherheit»","1","https://www.dieostschweiz.ch/artikel/organisierter-ruin-heisst-neuerdings-planungssicherheit-PJgWXky","Die Ostschweiz"
"1066","BAG Pressekonferenz: Die negativen Folgen seien unbekannt – doch Kinder sollen bis Ende Jahr geimpft werden","1","https://corona-transition.org/bag-pressekonferenz-kinder-sollen-bis-ende-jahr-geimpft-werden-doch-negative","Corona Transition"
"1067","Der Internationale Strafgerichtshof nimmt eine Klage wegen Verletzung des Nürnberger Kodex durch die israelische Regierung und Pfizer an.","1","https://uncutnews.ch/der-internationale-strafgerichtshof-nimmt-eine-klage-wegen-verletzung-des-nuernberger-kodex-durch-die-israelische-regierung-und-pfizer-an/","Uncut-News"
"1068","Tiermarkt Wuhan: Seit 2017 keine Fledermäuse & Schuppentiere verkauft","1","https://www.epochtimes.de/wissen/forschung/oxford-studie-auf-dem-tiermarkt-in-wuhan-wurden-keine-fledermaeuse-oder-schuppentiere-verkauft-a3531815.html","Epoch Times"
"1069","Nochmal zu den falschen Theorien über Immunflucht von Vanden Bossche","1","https://tkp.at/2021/03/19/nochmal-zu-den-falschen-theorien-ueber-immunflucht-von-vanden-bossche/","tp - Science & Technology"
"1070","„Du bist schuld, wenn meine Oma stirbt!“ – Vierfache Mutter kritisiert politischen Druck auf Kinder","1","https://www.epochtimes.de/society/du-bist-schuld-wenn-meine-oma-stirbt-vierfache-mutter-kritisiert-politischen-druck-auf-kinder-a3485498.html","Epoch Times"
"1071","Erfinder der mRNA-Impfung verteidigt Kollegen: Richtig auf giftiges Spike-Protein hinzuweisen","1","https://report24.news/erfinder-der-mrna-impfung-verteidigt-kollegen-richtig-auf-giftiges-spike-protein-hinzuweisen/","Report24"
"1072","Kindergärtnerin: Die Regierung zerstört die Seelen unserer Kleinsten","1","https://www.wochenblick.at/erzieherin-die-regierung-zerstoert-mutwillig-die-seelen-unserer-kleinsten/","Wochenblick"
"1073","US-Werk stoppt Astrazeneca-Produktion","1","https://www.n-tv.de/wirtschaft/US-Werk-stoppt-Astrazeneca-Produktion-article22469920.html","ntv"
"1074","Verzweifelte Oberschüler: Einsame Maschinen zwischen Bett und Schreibtisch","1","https://www.berliner-zeitung.de/lernen-arbeiten/verzweifelte-oberschueler-wie-einsame-maschinen-pendeln-vom-bett-zum-schreibtisch-li.143531","Berliner Zeitung"
"1075","Psychologin zieht mit Maskenklage vor Europäischen Gerichtshof für Menschenrechte","1","https://www.epochtimes.de/politik/deutschland/psychologin-zieht-mit-maskenklage-vor-europaeischen-gerichtshof-fuer-menschenrechte-a3443065.html","Epoch Times"
"1076","Corona egal? Indien feiert weltgrößtes Hindu-Fest ausschweifend","1","https://www.wochenblick.at/corona-egal-indien-feiert-weltgroesstes-hindu-fest-ausschweifend/","Wochenblick"
"1077","SVP Zürich sagt NEIN zum Covid-Gesetz","1","https://verfassungsfreunde.ch/SVP-Zurich-sagt-NEIN-zum-Covid-Gesetz","Verfassungsfreunde"
"1078","Stiller Protest der Pädagogen – Schwab: „Die Pädagogen sind in einer ganz gefährlichen Zwickmühle“","1","https://www.epochtimes.de/society/stiller-protest-der-paedagogen-schwab-die-paedagogen-sind-in-einer-ganz-gefaehrlichen-zwickmuehle-a3535530.html","Epoch Times"
"1079","Offenkundige und tiefe Fakten","1","https://harald-walach.de/2021/05/07/offenkundige-und-tiefe-fakten/","Prof. Harald Walach"
"1080","Deutsche Meta-Studie beweist massive Schädigung durch Masken","1","https://tkp.at/2021/04/23/deutsche-meta-studie-beweist-massive-schaedigung-durch-masken/","tp - Science & Technology"
"1081","Katze ist aus dem Sack: ""Müssen uns immer wieder impfen lassen""","1","https://www.wochenblick.at/katze-ist-aus-dem-sack-muessen-uns-immer-wieder-impfen-lassen/","Wochenblick"
"1082","US-Bundesstaat: Weniger Tote ohne Lockdown – Hatte Florida am Ende doch recht?","1","https://www.welt.de/politik/ausland/plus228894847/US-Bundesstaat-Weniger-Tote-ohne-Lockdown-Hatte-Florida-am-Ende-doch-recht.html","Die Welt"
